,,,,,,,
,,C159,79,115,970,f
,,C160,80,231,721,f
,,C161,81,262,255,f
,,C162,81,583,275,f
,,C163,82,242,527,f
,,C164,83,359,95,f
,,C165,83,749,361,f
,,C166,83,389,339,f
,,C167,83,502,711,f
,,C168,86,658,60,f
,,C169,86,650,16,f
,,C170,86,297,216,f
,,C171,87,105,502,f
,,C172,88,536,193,f
,,C173,88,433,309,f
,,C174,88,325,428,f
,,C175,89,273,923,f
,,C176,89,707,983,f
,,C177,90,307,136,f
,,C178,90,102,674,f
,,C179,90,279,167,f
,,C180,91,714,851,f
,,C181,91,445,792,f
,,C182,91,555,576,f
,,C183,92,787,468,f
,,C184,93,110,561,f
,,C185,93,575,669,f
,,C186,94,127,80,f
,,C187,94,263,360,f
,,C188,94,326,168,f
,,C189,95,331,195,f
,,C190,96,496,903,f
,,C191,97,398,694,f
,,C192,98,586,802,f
,,C193,99,668,466,f
,,C194,99,629,337,f
,,C195,99,149,963,f
,,C196,100,467,210,f
,,C197,100,488,984,f
,,C198,101,470,976,f
,,C199,101,576,775,f
,,C200,102,768,922,f
,,C201,102,679,280,f
,,C202,102,764,326,f
,,C203,103,625,132,f
,,C204,105,598,984,f
,,C205,106,719,466,f
,,C206,106,152,151,f
,,C207,106,252,822,f
,,C208,106,777,429,f
,,C209,107,580,241,f
,,C210,107,534,513,f
,,C211,107,318,470,f
,,C212,108,346,755,f
,,C213,108,704,646,f
,,C214,109,483,766,f
,,C215,109,341,100,f
,,C216,109,744,658,f
,,C217,110,406,406,f
,,C218,110,683,325,f
,,C219,110,504,369,f
,,C220,111,296,393,f
,,C221,112,602,550,f
,,C222,112,528,446,f
,,C223,113,303,264,f
,,C224,113,595,381,f
,,C225,113,773,397,f
,,C226,113,270,154,f
,,C227,114,483,373,f
,,C228,115,586,267,f
,,C229,115,478,353,f
,,C230,115,259,811,f
,,C231,115,247,119,f
,,C232,115,566,383,f
,,C233,116,261,359,f
,,C234,116,675,352,f
,,C235,116,412,862,f
,,C236,117,666,464,f
,,C237,118,647,739,f
,,C238,118,781,162,f
,,C239,118,170,177,f
,,C240,119,156,141,f
,,C241,119,651,168,f
,,C242,119,468,172,f
,,C243,120,373,22,f
,,C244,120,599,284,f
,,C245,120,452,14,f
,,C246,121,224,400,f
,,C247,121,254,149,f
,,C248,121,686,703,f
,,C249,121,478,759,f
,,C250,121,460,475,f
,,C251,122,162,76,f
,,C252,122,642,919,f
,,C253,122,270,485,f
,,C254,123,479,42,f
,,C255,123,218,75,f
,,C256,124,527,372,f
,,C257,124,374,578,f
,,C258,124,755,90,f
,,C259,125,638,193,f
,,C260,127,359,351,f
,,C261,128,605,497,f
,,C262,129,138,348,f
,,C263,130,476,615,f
,,C264,131,591,520,f
,,C265,131,180,346,f
,,C266,131,287,602,f
,,C267,132,238,949,f
,,C268,132,310,321,f
,,C269,133,718,408,f
,,C270,134,618,69,f
,,C271,134,427,439,f
,,C272,135,354,300,f
,,C273,135,671,835,f
,,C274,135,178,906,f
,,C275,137,692,289,f
,,C276,137,199,230,f
,,C277,137,334,352,f
,,C278,138,513,100,f
,,C279,138,230,439,f
,,C280,139,767,141,f
,,C281,139,294,813,f
,,C282,140,564,746,f
,,C283,140,241,354,f
,,C284,140,728,539,f
,,C285,142,806,4,f
,,C286,142,275,72,f
,,C287,142,757,321,f
,,C288,142,284,255,f
,,C289,142,193,695,f
,,C290,144,373,51,f
,,C291,145,535,808,f
,,C292,145,757,44,f
,,C293,145,426,482,f
,,C294,145,814,7,f
,,C295,145,610,548,f
,,C296,146,235,500,f
,,C297,146,612,581,f
,,C298,146,272,541,f
,,C299,147,523,903,f
,,C300,147,530,634,f
,,C301,148,667,668,f
,,C302,148,168,462,f
,,C303,148,206,5,f
,,C304,148,440,881,f
,,C305,149,182,257,f
,,C306,149,183,580,f
,,C307,149,457,616,f
,,C308,149,355,205,f
,,C309,150,598,41,f
,,C310,150,178,56,f
,,C311,150,501,409,f
,,C312,150,766,237,f
,,C313,152,265,833,f
,,C314,152,598,442,f
,,C315,152,675,963,f
,,C316,153,502,119,f
,,C317,154,518,342,f
,,C318,154,739,858,f
,,C319,154,709,6,f
,,C320,154,313,171,f
,,C321,154,327,434,f
,,C322,155,749,696,f
,,C323,155,650,991,f
,,C324,156,289,135,f
,,C325,156,782,354,f
,,C326,157,814,17,f
,,C327,158,425,248,f
,,C328,159,199,191,f
,,C329,160,721,701,f
,,C330,160,508,488,f
,,C331,160,805,969,f
,,C332,160,221,860,f
,,C333,161,584,643,f
,,C334,161,457,364,f
,,C335,161,392,801,f
,,C336,162,661,676,f
,,C337,162,811,309,f
,,C338,162,800,116,f
,,C339,162,203,670,f
,,C340,163,389,137,f
,,C341,164,378,46,f
,,C342,164,732,398,f
,,C343,165,319,103,f
,,C344,165,558,830,f
,,C345,165,748,677,f
,,C346,166,666,361,f
,,C347,166,716,918,f
,,C348,166,823,259,f
,,C349,166,562,592,f
,,C350,167,180,911,f
,,C351,167,709,296,f
,,C352,167,447,350,f
,,C353,167,595,534,f
,,C354,169,237,160,f
,,C355,169,623,956,f
,,C356,170,625,476,f
,,C357,170,616,681,f
,,C358,171,183,43,f
,,C359,171,641,279,f
,,C360,171,340,526,f
,,C361,172,266,7,f
,,C362,175,593,386,f
,,C363,175,406,618,f
,,C364,175,739,707,f
,,C365,177,611,735,f
,,C366,178,305,865,f
,,C367,178,438,708,f
,,C368,178,684,842,f
,,C369,178,221,129,f
,,C370,179,528,433,f
,,C371,179,484,932,f
,,C372,180,651,523,f
,,C373,180,454,487,f
,,C374,180,554,5,f
,,C375,180,234,840,f
,,C376,180,427,729,f
,,C377,180,546,865,f
,,C378,181,813,686,f
,,C379,182,518,366,f
,,C380,183,388,455,f
,,C381,183,438,70,f
,,C382,184,684,156,f
,,C383,184,186,279,f
,,C384,184,764,956,f
,,C385,185,524,723,f
,,C386,185,622,692,f
,,C387,186,757,975,f
,,C388,186,278,566,f
,,C389,186,319,730,f
,,C390,186,411,845,f
,,C391,187,759,952,f
,,C392,188,467,609,f
,,C393,189,671,571,f
,,C394,189,308,84,f
,,C395,189,315,269,f
,,C396,190,672,81,f
,,C397,190,728,423,f
,,C398,191,210,505,f
,,C399,192,524,717,f
,,C400,192,504,596,f
,,C401,192,533,127,f
,,C402,192,700,111,f
,,C403,193,240,887,f
,,C404,194,822,801,f
,,C405,194,649,565,f
,,C406,195,207,626,f
,,C407,195,752,213,f
,,C408,196,642,411,f
,,C409,197,352,447,f
,,C410,197,357,920,f
,,C411,198,237,416,f
,,C412,201,565,936,f
,,C413,201,607,212,f
,,C414,202,355,193,f
,,C415,202,765,553,f
,,C416,203,366,454,f
,,C417,204,374,329,f
,,C418,204,447,608,f
,,C419,204,467,809,f
,,C420,205,750,847,f
,,C421,205,818,399,f
,,C422,206,282,881,f
,,C423,206,589,640,f
,,C424,206,594,190,f
,,C425,207,300,323,f
,,C426,207,271,400,f
,,C427,208,477,294,f
,,C428,208,635,303,f
,,C429,208,281,319,f
,,C430,208,807,524,f
,,C431,211,239,514,f
,,C432,211,334,476,f
,,C433,211,233,910,f
,,C434,212,291,870,f
,,C435,214,767,285,f
,,C436,214,309,109,f
,,C437,214,817,112,f
,,C438,215,554,346,f
,,C439,216,723,710,f
,,C440,216,274,951,f
,,C441,216,698,14,f
,,C442,217,502,931,f
,,C443,217,241,617,f
,,C444,217,786,69,f
,,C445,217,219,209,f
,,C446,217,400,159,f
,,C447,218,604,571,f
,,C448,218,541,342,f
,,C449,219,229,689,f
,,C450,219,389,686,f
,,C451,222,389,881,f
,,C452,223,288,643,f
,,C453,223,484,509,f
,,C454,224,292,183,f
,,C455,225,475,396,f
,,C456,225,652,163,f
,,C457,226,357,646,f
,,C458,227,556,886,f
,,C459,227,744,150,f
,,C460,227,670,888,f
,,C461,227,303,201,f
,,C462,229,475,945,f
,,C463,230,351,425,f
,,C464,230,740,146,f
,,C465,232,813,495,f
,,C466,232,705,587,f
,,C467,233,682,548,f
,,C468,233,777,796,f
,,C469,234,647,568,f
,,C470,235,765,697,f
,,C471,236,343,98,f
,,C472,236,765,291,f
,,C473,237,775,729,f
,,C474,238,592,229,f
,,C475,238,647,414,f
,,C476,239,289,961,f
,,C477,241,663,548,f
,,C478,242,437,434,f
,,C479,242,702,585,f
,,C480,242,719,540,f
,,C481,243,672,136,f
,,C482,243,543,90,f
,,C483,243,751,921,f
,,C484,246,482,970,f
,,C485,246,390,912,f
,,C486,246,400,342,f
,,C487,247,424,409,f
,,C488,247,332,430,f
,,C489,247,768,44,f
,,C490,249,510,948,f
,,C491,250,492,284,f
,,C492,250,778,575,f
,,C493,250,379,368,f
,,C494,252,817,169,f
,,C495,252,387,776,f
,,C496,253,776,635,f
,,C497,254,717,38,f
,,C498,255,368,247,f
,,C499,256,714,638,f
,,C500,257,369,932,f
,,C501,257,547,206,f
,,C502,257,768,852,f
,,C503,258,776,329,f
,,C504,259,470,762,f
,,C505,260,731,553,f
,,C506,261,372,677,f
,,C507,261,522,976,f
,,C508,262,303,808,f
,,C509,263,474,187,f
,,C510,264,680,458,f
,,C511,264,278,522,f
,,C512,265,444,367,f
,,C513,265,309,889,f
,,C514,267,793,472,f
,,C515,268,302,729,f
,,C516,268,439,652,f
,,C517,269,282,199,f
,,C518,271,615,273,f
,,C519,271,392,695,f
,,C520,271,345,410,f
,,C521,271,333,429,f
,,C522,271,278,667,f
,,C523,272,670,779,f
,,C524,274,635,368,f
,,C525,274,697,636,f
,,C526,275,507,985,f
,,C527,275,490,497,f
,,C528,276,365,174,f
,,C529,277,597,182,f
,,C530,277,318,131,f
,,C531,277,288,421,f
,,C532,278,607,260,f
,,C533,279,501,866,f
,,C534,280,611,105,f
,,C535,282,540,108,f
,,C536,284,542,937,f
,,C537,284,433,960,f
,,C538,285,715,676,f
,,C539,285,751,582,f
,,C540,285,708,742,f
,,C541,286,450,381,f
,,C542,286,331,865,f
,,C543,287,796,511,f
,,C544,288,613,767,f
,,C545,289,825,642,f
,,C546,289,539,33,f
,,C547,290,735,692,f
,,C548,291,726,88,f
,,C549,292,470,484,f
,,C550,293,502,393,f
,,C551,293,663,98,f
,,C552,293,655,528,f
,,C553,294,536,510,f
,,C554,295,369,700,f
,,C555,295,832,865,f
,,C556,297,580,525,f
,,C557,297,803,826,f
,,C558,299,581,77,f
,,C559,299,518,230,f
,,C560,300,632,4,f
,,C561,300,692,695,f
,,C562,301,541,112,f
,,C563,301,616,143,f
,,C564,301,630,330,f
,,C565,302,819,578,f
,,C566,303,320,992,f
,,C567,303,826,11,f
,,C568,303,485,330,f
,,C569,304,814,451,f
,,C570,305,345,275,f
,,C571,306,373,792,f
,,C572,306,555,372,f
,,C573,307,465,179,f
,,C574,307,357,162,f
,,C575,307,784,371,f
,,C576,308,756,436,f
,,C577,309,358,463,f
,,C578,309,778,165,f
,,C579,310,457,180,f
,,C580,311,444,766,f
,,C581,311,313,627,f
,,C582,312,757,750,f
,,C583,312,473,98,f
,,C584,313,609,639,f
,,C585,314,720,411,f
,,C586,315,583,205,f
,,C587,315,460,29,f
,,C588,315,336,657,f
,,C589,315,790,156,f
,,C590,316,613,173,f
,,C591,316,385,539,f
,,C592,317,352,331,f
,,C593,317,672,586,f
,,C594,317,814,989,f
,,C595,318,609,28,f
,,C596,318,814,84,f
,,C597,318,830,705,f
,,C598,318,789,65,f
,,C599,319,395,63,f
,,C600,320,541,132,f
,,C601,320,726,620,f
,,C602,320,808,466,f
,,C603,321,596,370,f
,,C604,321,737,730,f
,,C605,323,666,774,f
,,C606,324,827,397,f
,,C607,324,435,428,f
,,C608,324,465,937,f
,,C609,324,467,522,f
,,C610,325,555,588,f
,,C611,325,470,968,f
,,C612,326,790,397,f
,,C613,328,348,527,f
,,C614,328,438,923,f
,,C615,329,402,34,f
,,C616,334,448,748,f
,,C617,334,690,523,f
,,C618,334,600,511,f
,,C619,336,622,218,f
,,C620,336,810,67,f
,,C621,337,338,882,f
,,C622,337,468,669,f
,,C623,337,789,709,f
,,C624,338,479,913,f
,,C625,338,350,930,f
,,C626,341,558,846,f
,,C627,341,471,654,f
,,C628,342,795,964,f
,,C629,343,604,895,f
,,C630,343,635,952,f
,,C631,343,515,265,f
,,C632,344,413,953,f
,,C633,344,818,49,f
,,C634,345,806,909,f
,,C635,346,578,243,f
,,C636,347,426,520,f
,,C637,347,487,869,f
,,C638,347,765,745,f
,,C639,349,768,878,f
,,C640,349,525,138,f
,,C641,349,709,107,f
,,C642,349,434,421,f
,,C643,350,731,998,f
,,C644,350,623,530,f
,,C645,351,770,478,f
,,C646,351,442,794,f
,,C647,351,822,231,f
,,C648,351,616,549,f
,,C649,352,449,847,f
,,C650,353,363,947,f
,,C651,354,508,270,f
,,C652,354,471,150,f
,,C653,355,652,429,f
,,C654,356,617,513,f
,,C655,356,472,502,f
,,C656,358,382,903,f
,,C657,359,433,334,f
,,C658,359,500,833,f
,,C659,360,650,926,f
,,C660,361,444,860,f
,,C661,361,605,871,f
,,C662,362,406,38,f
,,C663,362,571,654,f
,,C664,363,398,201,f
,,C665,363,577,686,f
,,C666,364,707,503,f
,,C667,366,471,429,f
,,C668,366,720,44,f
,,C669,367,427,196,f
,,C670,368,576,636,f
,,C671,368,768,470,f
,,C672,368,377,66,f
,,C673,369,460,745,f
,,C674,370,725,883,f
,,C675,370,617,313,f
,,C676,370,531,136,f
,,C677,370,762,157,f
,,C678,374,418,961,f
,,C679,374,437,946,f
,,C680,376,825,803,f
,,C681,376,585,732,f
,,C682,376,828,434,f
,,C683,376,488,987,f
,,C684,377,559,433,f
,,C685,378,776,260,f
,,C686,379,383,828,f
,,C687,379,513,921,f
,,C688,382,599,56,f
,,C689,383,488,466,f
,,C690,383,693,53,f
,,C691,385,671,257,f
,,C692,387,538,119,f
,,C693,388,635,928,f
,,C694,391,763,631,f
,,C695,391,574,441,f
,,C696,392,800,392,f
,,C697,394,519,204,f
,,C698,394,511,890,f
,,C699,396,536,561,f
,,C700,396,474,365,f
,,C701,397,474,884,f
,,C702,397,758,706,f
,,C703,398,425,773,f
,,C704,398,693,301,f
,,C705,398,579,148,f
,,C706,399,473,479,f
,,C707,399,458,53,f
,,C708,399,719,389,f
,,C709,400,759,352,f
,,C710,401,552,727,f
,,C711,401,512,359,f
,,C712,402,656,318,f
,,C713,403,689,58,f
,,C714,406,509,192,f
,,C715,407,457,946,f
,,C716,408,485,344,f
,,C717,409,482,494,f
,,C718,409,654,619,f
,,C719,409,551,284,f
,,C720,409,512,17,f
,,C721,410,470,396,f
,,C722,410,723,242,f
,,C723,411,569,42,f
,,C724,412,785,263,f
,,C725,412,510,250,f
,,C726,414,621,633,f
,,C727,415,507,281,f
,,C728,416,463,635,f
,,C729,416,612,993,f
,,C730,416,445,661,f
,,C731,417,477,555,f
,,C732,417,546,390,f
,,C733,417,501,452,f
,,C734,418,830,835,f
,,C735,418,455,685,f
,,C736,418,829,848,f
,,C737,418,443,666,f
,,C738,418,607,133,f
,,C739,418,759,783,f
,,C740,419,611,362,f
,,C741,419,489,909,f
,,C742,420,605,159,f
,,C743,421,556,972,f
,,C744,422,670,766,f
,,C745,422,506,475,f
,,C746,423,574,146,f
,,C747,423,744,793,f
,,C748,425,578,601,f
,,C749,426,803,811,f
,,C750,426,591,868,f
,,C751,427,567,835,f
,,C752,427,465,693,f
,,C753,428,567,608,f
,,C754,429,587,128,f
,,C755,429,797,696,f
,,C756,429,678,839,f
,,C757,430,669,211,f
,,C758,430,829,625,f
,,C759,435,546,290,f
,,C760,435,611,594,f
,,C761,436,725,735,f
,,C762,438,716,404,f
,,C763,438,812,610,f
,,C764,439,783,119,f
,,C765,439,457,512,f
,,C766,439,725,22,f
,,C767,439,557,436,f
,,C768,440,599,986,f
,,C769,440,589,103,f
,,C770,441,514,854,f
,,C771,443,457,911,f
,,C772,443,726,52,f
,,C773,444,549,349,f
,,C774,447,807,121,f
,,C775,448,578,787,f
,,C776,448,597,498,f
,,C777,448,471,278,f
,,C778,449,760,731,f
,,C779,449,651,383,f
,,C780,450,804,999,f
,,C781,450,748,834,f
,,C782,451,707,307,f
,,C783,451,546,914,f
,,C784,457,634,765,f
,,C785,457,739,117,f
,,C786,459,801,628,f
,,C787,460,698,769,f
,,C788,462,682,931,f
,,C789,462,535,35,f
,,C790,462,825,51,f
,,C791,463,639,236,f
,,C792,463,500,345,f
,,C793,465,653,903,f
,,C794,465,641,328,f
,,C795,466,585,552,f
,,C796,467,498,23,f
,,C797,468,593,234,f
,,C798,470,805,399,f
,,C799,470,506,556,f
,,C800,470,596,515,f
,,C801,471,625,417,f
,,C802,471,806,43,f
,,C803,472,762,752,f
,,C804,473,486,904,f
,,C805,473,610,543,f
,,C806,475,595,215,f
,,C807,476,576,867,f
,,C808,477,560,446,f
,,C809,480,632,966,f
,,C810,481,793,944,f
,,C811,482,641,458,f
,,C812,483,772,689,f
,,C813,484,775,100,f
,,C814,484,754,533,f
,,C815,485,519,517,f
,,C816,486,777,351,f
,,C817,486,788,658,f
,,C818,486,756,296,f
,,C819,487,616,674,f
,,C820,489,723,465,f
,,C821,490,545,904,f
,,C822,490,733,523,f
,,C823,494,615,589,f
,,C824,494,686,386,f
,,C825,494,533,382,f
,,C826,495,715,709,f
,,C827,495,600,655,f
,,C828,496,794,794,f
,,C829,498,615,516,f
,,C830,499,795,751,f
,,C831,499,729,261,f
,,C832,500,691,316,f
,,C833,501,523,289,f
,,C834,505,725,688,f
,,C835,505,708,654,f
,,C836,506,828,964,f
,,C837,506,771,175,f
,,C838,507,551,848,f
,,C839,507,764,535,f
,,C840,509,755,755,f
,,C841,511,808,316,f
,,C842,512,573,910,f
,,C843,512,652,381,f
,,C844,512,602,673,f
,,C845,513,638,969,f
,,C846,513,672,493,f
,,C847,514,686,53,f
,,C848,515,651,994,f
,,C849,516,727,670,f
,,C850,516,688,838,f
,,C851,516,781,585,f
,,C852,517,547,814,f
,,C853,519,569,203,f
,,C854,520,693,205,f
,,C855,520,697,226,f
,,C856,521,818,299,f
,,C857,521,700,676,f
,,C858,522,553,207,f
,,C859,523,567,688,f
,,C860,525,575,870,f
,,C861,525,784,814,f
,,C862,529,615,123,f
,,C863,530,815,972,f
,,C864,531,772,76,f
,,C865,536,560,57,f
,,C866,536,787,815,f
,,C867,537,715,617,f
,,C868,538,557,101,f
,,C869,539,815,217,f
,,C870,540,660,230,f
,,C871,540,741,523,f
,,C872,540,818,213,f
,,C873,541,662,800,f
,,C874,541,750,600,f
,,C875,541,748,388,f
,,C876,542,707,301,f
,,C877,543,546,881,f
,,C878,544,699,939,f
,,C879,547,574,648,f
,,C880,547,730,795,f
,,C881,548,760,48,f
,,C882,548,553,755,f
,,C883,549,753,301,f
,,C884,554,605,549,f
,,C885,554,681,698,f
,,C886,555,731,766,f
,,C887,558,818,440,f
,,C888,558,646,845,f
,,C889,561,618,522,f
,,C890,562,740,930,f
,,C891,563,594,145,f
,,C892,563,653,289,f
,,C893,566,611,59,f
,,C894,567,599,494,f
,,C895,568,727,731,f
,,C896,568,710,231,f
,,C897,569,621,965,f
,,C898,570,589,418,f
,,C899,571,633,566,f
,,C900,573,817,146,f
,,C901,573,677,414,f
,,C902,575,679,399,f
,,C903,575,739,933,f
,,C904,576,701,283,f
,,C905,577,775,358,f
,,C906,577,819,831,f
,,C907,587,784,324,f
,,C908,587,595,177,f
,,C909,587,613,521,f
,,C910,589,744,611,f
,,C911,589,766,110,f
,,C912,591,819,261,f
,,C913,592,665,867,f
,,C914,593,666,85,f
,,C915,593,742,89,f
,,C916,594,820,55,f
,,C917,594,601,560,f
,,C918,596,762,643,f
,,C919,600,820,255,f
,,C920,606,806,324,f
,,C921,608,708,204,f
,,C922,612,734,656,f
,,C923,615,807,861,f
,,C924,616,694,962,f
,,C925,618,802,213,f
,,C926,622,633,935,f
,,C927,625,754,802,f
,,C928,625,786,923,f
,,C929,627,637,405,f
,,C930,628,632,314,f
,,C931,629,778,753,f
,,C932,629,736,31,f
,,C933,633,802,178,f
,,C934,633,648,377,f
,,C935,635,789,317,f
,,C936,636,727,736,f
,,C937,640,663,885,f
,,C938,640,710,802,f
,,C939,640,698,741,f
,,C940,641,715,199,f
,,C941,642,665,762,f
,,C942,642,829,973,f
,,C943,643,775,694,f
,,C944,645,749,64,f
,,C945,647,728,819,f
,,C946,647,823,291,f
,,C947,648,703,523,f
,,C948,649,767,226,f
,,C949,651,680,280,f
,,C950,652,725,902,f
,,C951,653,676,944,f
,,C952,655,668,1000,f
,,C953,657,816,883,f
,,C954,660,765,123,f
,,C955,666,756,232,f
,,C956,668,795,184,f
,,C957,671,804,43,f
,,C958,671,708,976,f
,,C959,672,791,800,f
,,C960,673,749,641,f
,,C961,683,826,94,f
,,C962,684,809,477,f
,,C963,686,773,507,f
,,C964,687,715,425,f
,,C965,692,696,91,f
,,C966,694,756,980,f
,,C967,695,721,591,f
,,C968,698,787,575,f
,,C969,704,762,117,f
,,C970,705,823,723,f
,,C971,706,733,287,f
,,C972,715,718,379,f
,,C973,715,737,681,f
,,C974,716,717,601,f
,,C975,718,754,506,f
,,C976,718,724,261,f
,,C977,722,756,460,f
,,C978,725,769,11,f
,,C979,731,807,714,f
,,C980,733,799,179,f
,,C981,739,772,175,f
,,C982,739,800,341,f
,,C983,740,799,791,f
,,C984,740,810,827,f
,,C985,746,787,72,f
,,C986,751,796,657,f
,,C987,753,826,605,f
,,C988,755,808,935,f
,,C989,763,802,169,f
,,C990,765,818,830,f
,,C991,778,795,946,f
,,C992,781,809,18,f
,,C993,788,828,164,f
,,C994,789,830,855,f
,,C995,795,798,498,f
,,C996,801,809,595,f
,,C997,804,826,665,f
,,C998,813,815,642,f
,,C999,813,826,661,f
,,C1000,814,820,476,f
