,,,,,,,
,,C215,87,209,825,f
,,C216,88,2776,677,f
,,C217,89,311,830,f
,,C218,90,817,988,f
,,C219,90,2132,688,f
,,C220,90,7682,608,f
,,C221,90,499,460,f
,,C222,91,5099,995,f
,,C223,92,2526,211,f
,,C224,93,6588,996,f
,,C225,93,499,434,f
,,C226,93,1808,367,f
,,C227,94,2847,249,f
,,C228,94,4450,410,f
,,C229,94,7236,688,f
,,C230,95,712,429,f
,,C231,95,7440,839,f
,,C232,95,5620,640,f
,,C233,96,5466,268,f
,,C234,96,6248,254,f
,,C235,96,6296,444,f
,,C236,96,5276,560,f
,,C237,96,1153,649,f
,,C238,97,3934,175,f
,,C239,97,6725,25,f
,,C240,97,1506,316,f
,,C241,98,7472,819,f
,,C242,98,5374,15,f
,,C243,98,3876,390,f
,,C244,98,4391,972,f
,,C245,99,4734,49,f
,,C246,99,8153,592,f
,,C247,100,986,940,f
,,C248,100,6272,620,f
,,C249,100,7225,220,f
,,C250,100,5181,139,f
,,C251,101,6304,680,f
,,C252,101,2341,486,f
,,C253,102,6053,229,f
,,C254,102,5225,749,f
,,C255,102,3156,146,f
,,C256,102,229,399,f
,,C257,102,6645,379,f
,,C258,102,1426,908,f
,,C259,103,5393,871,f
,,C260,103,3763,681,f
,,C261,103,1408,916,f
,,C262,105,7248,338,f
,,C263,105,1760,361,f
,,C264,105,4293,958,f
,,C265,107,4591,331,f
,,C266,107,5838,504,f
,,C267,107,7726,237,f
,,C268,107,5668,187,f
,,C269,108,2930,193,f
,,C270,108,6418,770,f
,,C271,109,7338,202,f
,,C272,109,5243,743,f
,,C273,109,4644,893,f
,,C274,110,1538,560,f
,,C275,110,1990,564,f
,,C276,110,6424,383,f
,,C277,111,4921,898,f
,,C278,111,7981,428,f
,,C279,111,5501,219,f
,,C280,111,2427,377,f
,,C281,113,7249,887,f
,,C282,113,2006,181,f
,,C283,114,4563,190,f
,,C284,114,3050,880,f
,,C285,114,1481,904,f
,,C286,114,2270,147,f
,,C287,115,1527,135,f
,,C288,115,3844,197,f
,,C289,115,1182,959,f
,,C290,116,5731,389,f
,,C291,117,5244,420,f
,,C292,118,921,642,f
,,C293,118,7390,212,f
,,C294,119,3021,246,f
,,C295,120,5234,456,f
,,C296,120,5615,699,f
,,C297,120,4914,264,f
,,C298,121,1233,730,f
,,C299,121,672,205,f
,,C300,122,2763,719,f
,,C301,122,4454,41,f
,,C302,122,5163,898,f
,,C303,123,4254,400,f
,,C304,123,1427,667,f
,,C305,124,7936,863,f
,,C306,125,7261,408,f
,,C307,125,4847,223,f
,,C308,125,1670,27,f
,,C309,126,4363,501,f
,,C310,126,262,551,f
,,C311,127,7890,813,f
,,C312,127,5970,110,f
,,C313,127,2912,374,f
,,C314,128,2128,40,f
,,C315,128,6799,908,f
,,C316,128,7584,109,f
,,C317,128,1306,456,f
,,C318,128,5339,30,f
,,C319,129,4035,471,f
,,C320,129,247,855,f
,,C321,129,8113,210,f
,,C322,131,6675,419,f
,,C323,131,4467,749,f
,,C324,135,1364,190,f
,,C325,136,6882,357,f
,,C326,136,5729,162,f
,,C327,136,5051,382,f
,,C328,136,1553,993,f
,,C329,136,5820,683,f
,,C330,138,6641,210,f
,,C331,138,6460,405,f
,,C332,139,8274,571,f
,,C333,140,2005,31,f
,,C334,140,1109,439,f
,,C335,140,583,124,f
,,C336,140,7883,756,f
,,C337,140,2633,558,f
,,C338,141,2279,404,f
,,C339,141,4850,116,f
,,C340,142,5201,881,f
,,C341,143,3728,789,f
,,C342,143,8258,981,f
,,C343,143,6371,946,f
,,C344,144,7529,390,f
,,C345,144,5655,864,f
,,C346,144,7830,780,f
,,C347,144,6652,155,f
,,C348,145,1332,579,f
,,C349,145,6545,728,f
,,C350,146,670,319,f
,,C351,146,8131,381,f
,,C352,146,874,785,f
,,C353,147,7270,925,f
,,C354,148,6900,39,f
,,C355,149,2942,816,f
,,C356,149,2854,76,f
,,C357,149,930,603,f
,,C358,149,2949,761,f
,,C359,150,3110,688,f
,,C360,150,5522,615,f
,,C361,151,8118,120,f
,,C362,151,5613,513,f
,,C363,154,1678,183,f
,,C364,154,2992,334,f
,,C365,154,4942,69,f
,,C366,154,7002,80,f
,,C367,154,2856,103,f
,,C368,155,6473,436,f
,,C369,156,6374,740,f
,,C370,156,3035,566,f
,,C371,157,1677,634,f
,,C372,157,1891,671,f
,,C373,158,6672,284,f
,,C374,158,5016,206,f
,,C375,159,6361,138,f
,,C376,159,546,32,f
,,C377,160,237,981,f
,,C378,161,3230,878,f
,,C379,161,4211,396,f
,,C380,161,1327,239,f
,,C381,162,8331,863,f
,,C382,162,6493,262,f
,,C383,163,5175,598,f
,,C384,164,760,795,f
,,C385,164,285,636,f
,,C386,164,4056,53,f
,,C387,164,4862,779,f
,,C388,164,7443,136,f
,,C389,164,4260,857,f
,,C390,165,2066,377,f
,,C391,165,8227,425,f
,,C392,167,2913,422,f
,,C393,167,4131,212,f
,,C394,168,4830,727,f
,,C395,168,1740,582,f
,,C396,168,8326,140,f
,,C397,168,4103,722,f
,,C398,169,5060,995,f
,,C399,170,5973,338,f
,,C400,170,7481,359,f
,,C401,171,4146,791,f
,,C402,171,6216,67,f
,,C403,172,7845,555,f
,,C404,172,4052,231,f
,,C405,173,4620,236,f
,,C406,173,7685,784,f
,,C407,173,2959,142,f
,,C408,173,1566,22,f
,,C409,173,2375,507,f
,,C410,174,4943,827,f
,,C411,174,2223,641,f
,,C412,175,4204,69,f
,,C413,176,3317,344,f
,,C414,179,466,259,f
,,C415,180,2758,733,f
,,C416,180,6948,389,f
,,C417,181,5153,135,f
,,C418,182,1952,720,f
,,C419,182,1756,839,f
,,C420,183,1511,266,f
,,C421,183,5931,489,f
,,C422,183,4491,740,f
,,C423,183,2790,190,f
,,C424,184,5327,380,f
,,C425,184,7785,452,f
,,C426,185,6612,435,f
,,C427,186,4917,177,f
,,C428,186,1772,809,f
,,C429,186,3218,374,f
,,C430,186,5071,969,f
,,C431,186,5993,154,f
,,C432,187,5811,859,f
,,C433,188,7498,281,f
,,C434,188,5072,64,f
,,C435,188,3620,727,f
,,C436,189,3058,354,f
,,C437,189,2928,745,f
,,C438,189,8222,127,f
,,C439,191,7185,866,f
,,C440,191,6041,760,f
,,C441,191,697,285,f
,,C442,191,7927,313,f
,,C443,192,3578,218,f
,,C444,192,1342,803,f
,,C445,193,5641,727,f
,,C446,193,7379,664,f
,,C447,193,5967,871,f
,,C448,193,3178,678,f
,,C449,194,5249,56,f
,,C450,194,3232,925,f
,,C451,194,1061,687,f
,,C452,195,3967,519,f
,,C453,196,1175,851,f
,,C454,196,3017,960,f
,,C455,196,4328,489,f
,,C456,197,714,374,f
,,C457,197,7451,919,f
,,C458,198,5990,668,f
,,C459,198,1571,623,f
,,C460,199,1294,594,f
,,C461,200,320,116,f
,,C462,200,6776,360,f
,,C463,201,4487,561,f
,,C464,202,3780,346,f
,,C465,202,4977,847,f
,,C466,203,1503,846,f
,,C467,204,2898,400,f
,,C468,204,2673,362,f
,,C469,204,7680,167,f
,,C470,205,1725,71,f
,,C471,205,791,525,f
,,C472,207,6478,165,f
,,C473,208,2938,587,f
,,C474,208,5320,655,f
,,C475,210,1358,190,f
,,C476,210,2000,122,f
,,C477,210,6588,475,f
,,C478,211,1665,894,f
,,C479,211,4411,447,f
,,C480,211,2159,219,f
,,C481,211,1663,647,f
,,C482,211,3767,994,f
,,C483,212,4952,275,f
,,C484,212,5473,503,f
,,C485,213,7709,945,f
,,C486,214,1350,327,f
,,C487,214,4452,808,f
,,C488,214,5454,908,f
,,C489,214,494,212,f
,,C490,216,7675,416,f
,,C491,217,1837,643,f
,,C492,217,5182,390,f
,,C493,217,7177,396,f
,,C494,218,8264,521,f
,,C495,218,2472,280,f
,,C496,218,2076,823,f
,,C497,218,6370,367,f
,,C498,219,6898,598,f
,,C499,219,5162,118,f
,,C500,220,1411,1000,f
,,C501,220,3202,830,f
,,C502,220,6062,781,f
,,C503,220,5889,811,f
,,C504,221,975,148,f
,,C505,221,7008,58,f
,,C506,221,5623,310,f
,,C507,221,5047,329,f
,,C508,221,5285,298,f
,,C509,223,4874,662,f
,,C510,224,4242,363,f
,,C511,224,3922,914,f
,,C512,225,4656,859,f
,,C513,225,6694,712,f
,,C514,225,1579,575,f
,,C515,225,5530,681,f
,,C516,226,2163,695,f
,,C517,226,4808,295,f
,,C518,227,7312,971,f
,,C519,228,8037,621,f
,,C520,228,7241,504,f
,,C521,229,934,978,f
,,C522,230,332,913,f
,,C523,230,953,170,f
,,C524,232,6494,912,f
,,C525,232,1319,719,f
,,C526,232,1610,611,f
,,C527,234,2556,69,f
,,C528,234,925,772,f
,,C529,234,1678,351,f
,,C530,236,4329,21,f
,,C531,237,7284,39,f
,,C532,237,7392,968,f
,,C533,237,2721,713,f
,,C534,237,7296,235,f
,,C535,237,3889,218,f
,,C536,238,6152,555,f
,,C537,238,1518,669,f
,,C538,238,4591,258,f
,,C539,239,7900,88,f
,,C540,239,1777,456,f
,,C541,240,2212,632,f
,,C542,240,3091,540,f
,,C543,241,6750,926,f
,,C544,241,5526,658,f
,,C545,241,618,545,f
,,C546,243,3260,710,f
,,C547,244,4377,353,f
,,C548,244,6580,428,f
,,C549,244,7529,236,f
,,C550,244,5986,700,f
,,C551,244,2788,131,f
,,C552,244,3923,814,f
,,C553,244,6685,835,f
,,C554,244,3401,374,f
,,C555,244,2009,444,f
,,C556,245,3424,971,f
,,C557,245,985,601,f
,,C558,245,1297,486,f
,,C559,245,7790,108,f
,,C560,246,1329,741,f
,,C561,246,2820,829,f
,,C562,246,6333,289,f
,,C563,246,7900,483,f
,,C564,247,1471,824,f
,,C565,247,4617,319,f
,,C566,247,6106,875,f
,,C567,247,3465,597,f
,,C568,248,6370,939,f
,,C569,248,6089,109,f
,,C570,248,4605,940,f
,,C571,248,8008,815,f
,,C572,249,3795,542,f
,,C573,249,5274,177,f
,,C574,249,1136,813,f
,,C575,249,6090,933,f
,,C576,250,5576,240,f
,,C577,250,7113,735,f
,,C578,251,3955,274,f
,,C579,251,1786,505,f
,,C580,251,8025,832,f
,,C581,251,7145,506,f
,,C582,251,336,831,f
,,C583,253,293,759,f
,,C584,253,1559,142,f
,,C585,253,6365,144,f
,,C586,254,1210,830,f
,,C587,254,3431,684,f
,,C588,254,1945,550,f
,,C589,254,3509,397,f
,,C590,255,1212,635,f
,,C591,255,3132,839,f
,,C592,256,3390,986,f
,,C593,256,2446,821,f
,,C594,256,294,651,f
,,C595,256,1143,206,f
,,C596,256,5832,460,f
,,C597,256,4369,705,f
,,C598,256,3949,245,f
,,C599,257,3536,44,f
,,C600,257,1925,890,f
,,C601,257,3653,893,f
,,C602,258,1736,12,f
,,C603,258,828,879,f
,,C604,258,5157,811,f
,,C605,259,6899,692,f
,,C606,260,2487,409,f
,,C607,261,491,497,f
,,C608,261,7387,999,f
,,C609,262,3906,359,f
,,C610,263,5302,511,f
,,C611,263,1749,888,f
,,C612,264,6901,538,f
,,C613,265,6622,316,f
,,C614,265,1028,203,f
,,C615,265,1409,265,f
,,C616,266,1866,40,f
,,C617,266,7166,89,f
,,C618,266,7226,417,f
,,C619,266,5607,384,f
,,C620,267,2693,645,f
,,C621,267,6855,830,f
,,C622,267,2935,893,f
,,C623,267,3890,868,f
,,C624,268,2719,111,f
,,C625,268,3117,693,f
,,C626,268,4999,717,f
,,C627,269,4968,271,f
,,C628,270,1902,242,f
,,C629,270,545,695,f
,,C630,271,6900,547,f
,,C631,271,6325,163,f
,,C632,272,6555,481,f
,,C633,272,6194,569,f
,,C634,272,5642,478,f
,,C635,272,7122,324,f
,,C636,274,7162,259,f
,,C637,274,8252,302,f
,,C638,275,5265,77,f
,,C639,275,6745,213,f
,,C640,275,7132,77,f
,,C641,275,8012,563,f
,,C642,275,2711,526,f
,,C643,275,5596,36,f
,,C644,276,7604,705,f
,,C645,276,6075,736,f
,,C646,276,6077,842,f
,,C647,278,8252,24,f
,,C648,278,2232,199,f
,,C649,279,2229,265,f
,,C650,279,6562,144,f
,,C651,279,5591,401,f
,,C652,280,1742,604,f
,,C653,280,7012,791,f
,,C654,280,668,909,f
,,C655,281,4803,223,f
,,C656,281,3403,320,f
,,C657,281,2414,680,f
,,C658,282,6456,136,f
,,C659,283,1247,698,f
,,C660,283,6900,596,f
,,C661,283,7080,759,f
,,C662,284,4366,529,f
,,C663,284,3681,199,f
,,C664,285,2102,666,f
,,C665,285,4708,619,f
,,C666,286,4990,254,f
,,C667,286,5418,476,f
,,C668,286,7760,488,f
,,C669,286,4992,80,f
,,C670,287,1804,847,f
,,C671,287,6895,482,f
,,C672,287,5160,315,f
,,C673,288,1701,586,f
,,C674,288,3018,434,f
,,C675,289,6618,407,f
,,C676,290,8250,220,f
,,C677,290,1270,274,f
,,C678,291,6470,302,f
,,C679,291,1463,267,f
,,C680,291,3962,812,f
,,C681,291,4888,559,f
,,C682,292,5639,833,f
,,C683,292,1169,315,f
,,C684,292,4572,495,f
,,C685,292,3604,442,f
,,C686,293,5335,762,f
,,C687,293,3044,651,f
,,C688,295,4026,992,f
,,C689,296,822,773,f
,,C690,296,5614,224,f
,,C691,296,2560,752,f
,,C692,297,6221,492,f
,,C693,298,3982,693,f
,,C694,298,3556,828,f
,,C695,300,5656,950,f
,,C696,300,7676,559,f
,,C697,300,4997,411,f
,,C698,301,6309,901,f
,,C699,301,3020,946,f
,,C700,301,3420,20,f
,,C701,301,4125,582,f
,,C702,301,4178,762,f
,,C703,302,6850,61,f
,,C704,302,1389,32,f
,,C705,302,2246,168,f
,,C706,302,4898,779,f
,,C707,302,3385,681,f
,,C708,303,2776,280,f
,,C709,303,2236,339,f
,,C710,304,8302,596,f
,,C711,304,6674,229,f
,,C712,304,5936,864,f
,,C713,305,2919,55,f
,,C714,306,7528,224,f
,,C715,307,3934,982,f
,,C716,308,3991,702,f
,,C717,308,3775,724,f
,,C718,308,1510,823,f
,,C719,308,4940,5,f
,,C720,309,860,24,f
,,C721,309,3075,475,f
,,C722,310,3687,692,f
,,C723,311,3533,482,f
,,C724,312,4330,543,f
,,C725,312,4447,153,f
,,C726,312,7439,684,f
,,C727,312,5041,13,f
,,C728,313,2043,703,f
,,C729,313,5695,745,f
,,C730,314,6798,261,f
,,C731,314,733,631,f
,,C732,314,3245,130,f
,,C733,314,2297,570,f
,,C734,314,3612,5,f
,,C735,315,3396,708,f
,,C736,316,2969,788,f
,,C737,316,3322,691,f
,,C738,317,6906,690,f
,,C739,318,6973,178,f
,,C740,319,3196,774,f
,,C741,320,917,727,f
,,C742,321,3519,554,f
,,C743,321,6806,310,f
,,C744,321,410,779,f
,,C745,321,7448,228,f
,,C746,322,960,85,f
,,C747,322,4259,829,f
,,C748,322,4020,817,f
,,C749,322,3529,654,f
,,C750,323,3711,147,f
,,C751,323,6940,157,f
,,C752,324,6617,182,f
,,C753,324,5321,300,f
,,C754,324,3273,616,f
,,C755,324,2923,367,f
,,C756,324,5347,884,f
,,C757,324,2472,754,f
,,C758,325,5736,965,f
,,C759,325,2059,583,f
,,C760,325,5465,857,f
,,C761,326,6198,598,f
,,C762,326,6614,584,f
,,C763,327,7351,67,f
,,C764,328,2204,477,f
,,C765,329,7291,66,f
,,C766,330,4393,209,f
,,C767,331,7184,146,f
,,C768,332,1173,480,f
,,C769,333,2760,109,f
,,C770,334,8149,882,f
,,C771,335,1938,30,f
,,C772,336,3376,908,f
,,C773,336,6071,473,f
,,C774,336,1355,775,f
,,C775,336,6905,671,f
,,C776,337,4154,570,f
,,C777,337,4065,46,f
,,C778,338,3510,477,f
,,C779,338,979,362,f
,,C780,338,6832,102,f
,,C781,339,818,738,f
,,C782,339,2280,410,f
,,C783,339,6001,990,f
,,C784,340,7438,328,f
,,C785,340,741,694,f
,,C786,340,455,921,f
,,C787,340,3946,359,f
,,C788,340,6068,134,f
,,C789,341,4468,909,f
,,C790,341,7025,393,f
,,C791,341,8250,663,f
,,C792,341,5597,708,f
,,C793,342,2669,734,f
,,C794,342,1713,232,f
,,C795,342,2911,279,f
,,C796,343,5979,196,f
,,C797,343,2027,137,f
,,C798,343,4156,804,f
,,C799,344,6790,380,f
,,C800,344,952,579,f
,,C801,344,5244,785,f
,,C802,345,7485,675,f
,,C803,345,1643,705,f
,,C804,346,6137,375,f
,,C805,346,6812,453,f
,,C806,347,3549,452,f
,,C807,349,4780,968,f
,,C808,349,2221,600,f
,,C809,350,3592,902,f
,,C810,350,3997,663,f
,,C811,351,4836,87,f
,,C812,351,1952,834,f
,,C813,351,2891,985,f
,,C814,351,2785,257,f
,,C815,351,7257,64,f
,,C816,352,2407,347,f
,,C817,352,8177,530,f
,,C818,352,3311,254,f
,,C819,352,1824,544,f
,,C820,353,7419,55,f
,,C821,353,6541,195,f
,,C822,353,4672,481,f
,,C823,354,2912,396,f
,,C824,355,2715,472,f
,,C825,355,4089,81,f
,,C826,355,916,328,f
,,C827,356,2396,28,f
,,C828,358,2812,949,f
,,C829,358,7404,679,f
,,C830,358,2196,141,f
,,C831,359,8048,38,f
,,C832,360,2636,584,f
,,C833,360,2544,685,f
,,C834,361,7823,622,f
,,C835,361,1409,240,f
,,C836,362,6936,132,f
,,C837,362,384,182,f
,,C838,363,3215,502,f
,,C839,363,2858,233,f
,,C840,363,7607,94,f
,,C841,363,1471,812,f
,,C842,364,3813,507,f
,,C843,364,7765,477,f
,,C844,364,1121,870,f
,,C845,365,3226,278,f
,,C846,366,3984,700,f
,,C847,367,3436,897,f
,,C848,368,7994,722,f
,,C849,368,5144,860,f
,,C850,368,2089,783,f
,,C851,368,3695,279,f
,,C852,368,5828,910,f
,,C853,368,6561,331,f
,,C854,368,3472,8,f
,,C855,368,2505,662,f
,,C856,368,1673,625,f
,,C857,369,3824,873,f
,,C858,369,5641,611,f
,,C859,370,458,800,f
,,C860,370,7199,665,f
,,C861,370,8024,287,f
,,C862,370,497,285,f
,,C863,371,6867,320,f
,,C864,371,2049,637,f
,,C865,371,2421,796,f
,,C866,371,5519,727,f
,,C867,371,4116,608,f
,,C868,371,6703,101,f
,,C869,372,3697,519,f
,,C870,372,984,283,f
,,C871,373,638,898,f
,,C872,374,5819,502,f
,,C873,374,8102,442,f
,,C874,374,7677,447,f
,,C875,374,7810,624,f
,,C876,375,7361,51,f
,,C877,375,4915,31,f
,,C878,375,4064,502,f
,,C879,377,5126,575,f
,,C880,377,3698,111,f
,,C881,378,7672,777,f
,,C882,378,959,857,f
,,C883,378,1303,380,f
,,C884,379,6683,613,f
,,C885,379,7193,486,f
,,C886,380,4944,155,f
,,C887,381,4331,191,f
,,C888,381,6676,856,f
,,C889,381,457,531,f
,,C890,381,7619,446,f
,,C891,382,3564,936,f
,,C892,382,2551,122,f
,,C893,382,4239,74,f
,,C894,382,1882,565,f
,,C895,383,1123,381,f
,,C896,384,4396,485,f
,,C897,384,1393,248,f
,,C898,385,2445,437,f
,,C899,385,4567,294,f
,,C900,386,1075,582,f
,,C901,386,8044,788,f
,,C902,386,7373,50,f
,,C903,386,2051,638,f
,,C904,387,3275,247,f
,,C905,387,4574,342,f
,,C906,387,6035,181,f
,,C907,387,2745,71,f
,,C908,388,7196,594,f
,,C909,390,1847,440,f
,,C910,390,8217,720,f
,,C911,392,8260,69,f
,,C912,392,6136,302,f
,,C913,393,1223,560,f
,,C914,393,7862,516,f
,,C915,394,5458,137,f
,,C916,395,4736,182,f
,,C917,395,2835,184,f
,,C918,395,7448,707,f
,,C919,395,1462,915,f
,,C920,396,3633,717,f
,,C921,396,6434,256,f
,,C922,397,2034,849,f
,,C923,397,501,651,f
,,C924,397,4494,429,f
,,C925,397,2534,359,f
,,C926,398,2244,543,f
,,C927,398,2023,614,f
,,C928,398,4114,856,f
,,C929,399,2355,682,f
,,C930,399,6745,491,f
,,C931,399,1831,352,f
,,C932,399,3492,940,f
,,C933,399,4401,190,f
,,C934,399,6655,13,f
,,C935,400,6973,722,f
,,C936,400,2019,808,f
,,C937,400,8107,212,f
,,C938,400,980,568,f
,,C939,400,413,66,f
,,C940,401,7184,688,f
,,C941,401,2495,325,f
,,C942,402,1675,707,f
,,C943,404,933,716,f
,,C944,404,6167,988,f
,,C945,404,4373,235,f
,,C946,405,6628,185,f
,,C947,405,5098,275,f
,,C948,406,1172,24,f
,,C949,406,682,494,f
,,C950,406,4753,569,f
,,C951,406,5924,262,f
,,C952,407,6477,531,f
,,C953,407,6582,191,f
,,C954,407,7516,71,f
,,C955,408,4785,478,f
,,C956,408,6596,895,f
,,C957,408,7064,495,f
,,C958,409,2574,786,f
,,C959,409,3659,114,f
,,C960,409,7798,735,f
,,C961,409,1429,61,f
,,C962,409,6154,292,f
,,C963,411,2257,314,f
,,C964,411,3749,485,f
,,C965,411,4349,186,f
,,C966,411,6732,221,f
,,C967,411,2305,817,f
,,C968,412,7252,196,f
,,C969,412,1176,970,f
,,C970,412,772,587,f
,,C971,412,1922,178,f
,,C972,413,6275,184,f
,,C973,413,4059,916,f
,,C974,414,7794,549,f
,,C975,415,992,509,f
,,C976,415,616,292,f
,,C977,416,2747,899,f
,,C978,416,6673,814,f
,,C979,416,6926,779,f
,,C980,416,2433,387,f
,,C981,417,1680,813,f
,,C982,417,1879,11,f
,,C983,418,772,745,f
,,C984,418,964,929,f
,,C985,418,3907,567,f
,,C986,418,2001,434,f
,,C987,419,3251,512,f
,,C988,419,765,523,f
,,C989,420,7627,767,f
,,C990,420,4560,848,f
,,C991,421,7647,336,f
,,C992,421,5570,709,f
,,C993,422,450,458,f
,,C994,422,1542,505,f
,,C995,422,4599,488,f
,,C996,423,4877,838,f
,,C997,423,6331,578,f
,,C998,426,4364,288,f
,,C999,426,4621,371,f
,,C1000,426,3483,148,f
,,C1001,426,1761,338,f
,,C1002,426,3607,205,f
,,C1003,426,931,688,f
,,C1004,427,6489,71,f
,,C1005,427,1736,28,f
